Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-2508.991	-2731.184	222.193	1.330429	0.1664498	4.703664
6	-2507.795	-2731.597	223.8016	1.259423	0.2975676	3.62296
12	-2512.445	-2737.332	224.8871	1.354188	0.2717667	2.963465
18	-2520.793	-2745.717	224.9235	1.479142	0.2717667	2.866057
24	-2521.203	-2746.035	224.8321	1.569623	0.2376535	2.919957
30	-2531.933	-2756.827	224.8936	1.569623	0.2155123	2.919957
36	-2521.343	-2745.832	224.489	1.537279	0.2127147	3.18602
42	-2508.178	-2732.177	223.9994	1.476309	0.3346608	3.331938
48	-2511.917	-2737.022	225.1051	1.503281	0.478634	2.480058
54	-2504.343	-2729.494	225.1508	1.365832	0.3003383	2.754965
60	-2502.328	-2727.455	225.1269	1.365832	0.3107466	2.754965
66	-2515.151	-2739.693	224.5421	1.438571	0.2920338	3.090138
72	-2514.013	-2739.541	225.5278	1.545603	0.2905275	2.424168
78	-2501.403	-2727.77	226.3665	1.76762	0.2340116	1.823213
84	-2505.119	-2730.749	225.6306	1.76762	0.2637426	2.259417
90	-2509.31	-2734.915	225.6051	1.769431	0.23123	2.329293
96	-2496.49	-2722.588	226.0975	1.745552	0.2598254	1.9746
102	-2488.66	-2714.054	225.3937	1.779192	0.2050334	2.503338
108	-2486.055	-2712.175	226.1204	1.779192	0.313537	1.848985
114	-2507.465	-2733.513	226.0482	1.779192	0.2476883	2.006088
120	-2503.89	-2730.178	226.2879	1.772144	0.3476714	1.684926
126	-2505.715	-2730.82	225.1051	1.72384	0.4007722	2.430041
132	-2505.693	-2731.519	225.8259	1.779133	0.3588669	1.981875
138	-2501.653	-2727.807	226.1542	1.779133	0.3419603	1.782495
144	-2500.093	-2726.144	226.0512	1.798075	0.3097	1.889283
150	-2510.779	-2734.885	224.1056	1.436605	0.344145	3.28079
156	-2515.293	-2738.348	223.055	1.43269	0.331731	3.909011
162	-2521.749	-2745.842	224.093	1.312003	0.2774475	3.450689
168	-2529.075	-2753.323	224.2477	1.312003	0.2186807	3.450689
174	-2514.058	-2738.967	224.909	1.435082	0.2370908	2.955618
180	-2509.175	-2732.472	223.2969	1.292279	0.2562027	3.953295
186	-2514.479	-2737.743	223.264	1.320869	0.2578523	3.953295
192	-2518.895	-2740.17	221.2746	1.070426	0.3902636	5.047708
198	-2527.948	-2750.784	222.8359	1.443772	0.4882706	3.857035
204	-2517.414	-2741.276	223.8624	1.338303	0.276187	3.571649
210	-2517.942	-2740.76	222.818	1.205859	0.2575476	4.273124
216	-2515.748	-2739.727	223.9786	1.316996	0.2575476	3.543625
222	-2515.476	-2738.626	223.1496	1.297664	0.2173431	4.094317
228	-2515.484	-2739.021	223.5362	1.437332	0.3358774	3.623724
234	-2510.959	-2734.953	223.9942	1.430326	0.2736637	3.44475
240	-2518.196	-2742.24	224.0438	1.433206	0.2529348	3.44475
246	-2518.691	-2743.325	224.6337	1.409528	0.3494395	2.975882
252	-2529.138	-2753.454	224.3157	1.50714	0.1681879	3.386846
258	-2535.323	-2759.47	224.1476	1.617404	0.1683644	3.420412
264	-2525.997	-2748.429	222.4323	1.267568	0.3094161	4.385307
270	-2521.515	-2744.115	222.5998	1.267568	0.2414962	4.385307
276	-2514.426	-2737.204	222.7779	1.299389	0.241357	4.266852
282	-2524.344	-2746.785	222.441	1.166764	0.381156	4.351046
288	-2514.702	-2737.765	223.0632	1.166764	0.381156	3.997622
294	-2516.157	-2737.429	221.2718	0.9903901	0.3534932	5.134893
300	-2517.55	-2738.933	221.3828	0.9398796	0.317243	5.14493
306	-2509.731	-2732.117	222.3869	1.065644	0.3478478	4.477148
312	-2514.725	-2737.477	222.7519	1.093625	0.3045869	4.309299
318	-2521.338	-2743.07	221.7317	1.221957	0.3204834	4.790095
324	-2510.135	-2733.743	223.608	1.284717	0.3342061	3.6726
330	-2510.127	-2733.937	223.8098	1.332257	0.2722417	3.611366
336	-2511.868	-2735.489	223.6207	1.405627	0.2255736	3.749153
342	-2516.296	-2740.046	223.7493	1.245831	0.2414985	3.742152
348	-2523.422	-2748.61	225.1883	1.536443	0.306994	2.617663
354	-2522.36	-2747.766	225.4063	1.541296	0.2940776	2.497844
360	-2525.728	-2751.208	225.48	1.601125	0.2408871	2.497844
366	-2515.753	-2741.081	225.3281	1.47941	0.3351306	2.527365
372	-2518.982	-2745.102	226.12	1.598575	0.2833622	2.018651
378	-2519.909	-2745.624	225.7148	1.589382	0.3533776	2.187316
