Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	tree_length
0	-2532.622	-2758.035	225.4132	0.125341	0.0377138	0.0672333	0.0304558	0.0298109	0.0130833	0.0126995	0.0507627	0.0122503	0.00559526	0.0149523	0.0173314	0.00613419	0.00494233	0.0377766	0.0384767	0.0493276	0.010791	0.00652346	0.0381811	0.00299257	0.020582	0.00632817	0.0287848	0.00282266	0.0150472	0.00820305	0.0284208	0.0234169	0.0188966	0.00708183	0.0177206	0.00220609	0.00520601	0.00876038	0.0035341	0.00383283	0.0131156	0.0241025	0.0253802	0.023901	0.089708	0.0357471	0.0181169	0.0149844	0.0177109	0.0306756	0.0128611	0.00122678	0.0113869	0.0266491	0.0160856	0.0231341	0.00879602	0.0218246	0.0146446	0.013195	0.0264	0.0261822	0.000558237	0.0169172	0.0717545	0.0072499	0.00326247	0.0131844	0.0319695	0.0303782	0.00655299	0.0152387	0.00133713	0.0130619	0.00289321	0.0110206	0.00437606	0.00819222	0.0435855	0.00663595	0.0322279	0.0124039	0.00380298	0.0117529	0.0476982	0.0174375	0.02372	0.0282781	0.0140886	0.0191225	0.00733273	0.0387852	0.00381939	0.00218462	0.029432	0.0187501	0.0138568	0.052939	0.0169618	0.00219657	0.00566163	0.0507019	0.00936849	0.0292371	0.013875	0.0250895	0.0969537	0.0291212	0.0322582	0.0162441	0.00106832	0.0779671	0.00219695	0.0142028	0.0206819	0.0426011	0.0417058	0.0258827	0.0322009	0.0285558	0.0176874	0.00160224	0.00721412	0.00311452	0.458856	1.35636	0.121826	0.358189	0.725924	1.37755	2.79182	8.20844	1.522178	0.2227819	0.0478546	0.014399	0.0256694	0.0116279	0.0113817	0.00499515	0.00484862	0.019381	0.00467712	0.00213625	0.00570875	0.00661708	0.00234201	0.00188696	0.014423	0.0146903	0.0188331	0.00411995	0.00249063	0.0145774	0.00114255	0.00785813	0.00241607	0.0109899	0.00107768	0.00574495	0.00313189	0.010851	0.00894047	0.00721465	0.00270381	0.00676565	0.000842278	0.00198763	0.00334468	0.00134931	0.00146336	0.00500748	0.00920223	0.00969005	0.00912531	0.0342502	0.0136481	0.00691695	0.00572098	0.00676196	0.0117118	0.00491032	0.000468381	0.00434748	0.0101745	0.00614142	0.0088325	0.00335829	0.00833254	0.00559124	0.0050378	0.0100794	0.00999626	0.000213133	0.00645893	0.0273956	0.00276798	0.0012456	0.00503374	0.0122058	0.0115983	0.00250191	0.00581807	0.00051051	0.00498699	0.00110462	0.00420764	0.00167076	0.00312776	0.0166408	0.00253358	0.0123045	0.00473574	0.00145196	0.00448722	0.018211	0.00665757	0.00905621	0.0107965	0.00537898	0.00730089	0.00279961	0.014808	0.00145823	0.000834079	0.011237	0.00715871	0.00529047	0.0202119	0.00647596	0.000838642	0.00216159	0.0193578	0.00357685	0.0111626	0.00529743	0.00957907	0.0370165	0.0111184	0.0123161	0.00620194	0.00040788	0.0297675	0.000838785	0.00542258	0.00789627	0.0162649	0.0159231	0.00988193	0.0122942	0.0109025	0.00675297	0.000611731	0.00275432	0.00118911	2.619199
36	-2519.974	-2742.793	222.8183	0.210792	0.111952	0.0511328	0.0323706	0.0534003	0.0112483	0.0481135	0.0684195	0.0596753	0.0057645	0.0343414	0.0138501	0.0158956	0.00831179	0.0962655	0.0868755	0.0730316	0.0144068	0.0010362	0.0345978	0.00452791	0.0531426	0.0119882	0.0219738	0.00348854	0.0154712	0.00658714	0.0163405	0.065601	0.0317794	0.00380942	0.0402538	0.00189708	0.0170655	0.0198781	0.0268017	0.00851673	0.0230237	0.0402035	0.0434841	0.0647669	0.0846062	0.0401699	0.043229	0.0140655	0.0188641	0.00360019	0.00031321	0.02473	0.0319921	0.104221	0.0355004	0.00657468	0.0101156	0.100158	0.0128974	0.0145039	0.0443983	0.0202653	0.00372133	0.021365	0.0818789	0.00182754	0.0236266	0.0260332	0.0208772	0.0517517	0.00167646	0.04197	0.00280929	0.0160802	0.0145984	0.0268056	0.0471281	0.0182626	0.117412	0.00697129	0.029317	0.010264	0.0250678	0.00868039	0.0516831	0.0142076	0.0439548	0.0131824	0.0317164	0.0238823	0.00857776	0.0230996	0.00735566	0.030594	0.0301816	0.0545375	0.0240152	0.0346605	0.0210758	0.00650029	0.0149385	0.103262	0.0149458	0.0630093	0.0193154	0.0326506	0.14808	0.0122114	0.0542504	0.0419493	0.00891825	0.314691	0.00138961	0.0166353	0.0171496	0.0521246	0.0276135	0.0363169	0.0604475	0.0591733	0.0154746	0.00554241	0.0121324	0.0036254	0.477747	1.34392	0.192159	0.447342	0.778047	1.28527	2.23542	5.20401	1.192652	0.2341013	0.0488456	0.025942	0.0118487	0.00750103	0.0123741	0.00260651	0.011149	0.0158544	0.0138282	0.00133577	0.00795771	0.00320941	0.0036834	0.00192604	0.022307	0.0201311	0.0169232	0.0033384	0.000240111	0.00801712	0.00104923	0.0123144	0.00277795	0.00509185	0.000808378	0.00358505	0.0015264	0.00378648	0.0152013	0.00736405	0.000882733	0.00932776	0.000439599	0.00395448	0.00460624	0.0062106	0.00197353	0.00533515	0.00931611	0.0100763	0.015008	0.0196053	0.00930833	0.0100172	0.00325932	0.00437126	0.000834249	7.25782e-05	0.00573052	0.00741332	0.0241504	0.0082263	0.00152351	0.00234404	0.023209	0.00298864	0.0033609	0.0102881	0.00469595	0.00086232	0.00495077	0.0189733	0.000423485	0.00547484	0.00603251	0.00483773	0.0119921	0.000388476	0.00972545	0.00065098	0.00372617	0.0033828	0.00621149	0.0109207	0.00423189	0.0272071	0.00161541	0.00679346	0.00237842	0.0058088	0.00201145	0.0119762	0.00329225	0.0101854	0.00305467	0.00734945	0.0055341	0.00198767	0.00535272	0.00170448	0.00708935	0.00699379	0.0126376	0.00556489	0.00803165	0.00488375	0.00150627	0.0034616	0.0239283	0.0034633	0.0146007	0.00447583	0.00756593	0.0343136	0.00282966	0.0125711	0.00972065	0.00206657	0.0729214	0.000322005	0.0038548	0.00397397	0.0120785	0.0063987	0.00841549	0.0140071	0.0137119	0.00358583	0.00128431	0.00281136	0.000840092	4.315483
72	-2538.981	-2763.648	224.6667	0.18931	0.0385005	0.0610482	0.0452102	0.0402321	0.0343939	0.0106435	0.0551389	0.023306	0.0153692	0.0205075	0.0242382	0.0323972	0.0219276	0.0794292	0.127514	0.0872765	0.00670139	0.000548585	0.00377708	0.00428533	0.0184369	0.00487347	0.0130665	0.00372556	0.0146825	0.0066363	0.0158986	0.0368708	0.0092743	4.85479e-05	0.0130031	0.00106032	0.0252605	0.0120974	0.0433382	0.00994845	0.0132399	0.049507	0.0622135	0.0381919	0.0599918	0.0432548	0.0335075	0.00264791	0.0298305	0.0540679	0.00320053	0.00506397	0.0142248	0.0257372	0.0103681	0.0201384	0.00147628	0.0713617	0.000141115	0.0262835	0.000565545	0.0131056	0.000639508	0.0969852	0.0226725	0.00092473	0.0216632	0.0242241	0.00784488	0.0194069	0.0483551	0.0206621	0.00322136	0.0137697	0.00875678	0.0153584	0.0233761	0.00478865	0.0505032	0.00292017	0.0209788	0.0171573	0.0243263	0.0324584	0.0114009	0.00298841	0.00461937	0.0287681	0.0164361	0.000145462	0.0384789	0.0216351	0.0183203	0.00441854	0.00614122	0.0128711	0.00568173	0.00506134	0.0103292	0.00575517	0.0272086	0.0520378	0.043939	0.00741626	0.132442	0.0115115	0.00114627	0.0196085	0.00511862	0.0276915	0.0537639	0.0101891	0.0239315	0.006958	0.042214	0.0229322	0.00612718	0.00389886	0.019873	0.026214	0.0378184	0.0700118	0.00314781	0.00880752	0.586157	1.27253	0.159418	0.40839	0.756245	1.32232	2.44864	6.27283	1.327719	0.3033372	0.061742	0.0125566	0.0199104	0.014745	0.0131214	0.0112173	0.00347131	0.0179831	0.00760106	0.00501253	0.00668836	0.0079051	0.0105661	0.00715153	0.0259052	0.0415877	0.0284646	0.0021856	0.000178917	0.00123186	0.00139763	0.00601304	0.00158944	0.00426152	0.00121506	0.0047886	0.00216438	0.00518521	0.0120251	0.00302474	1.58335e-05	0.00424085	0.000345815	0.0082385	0.00394548	0.0141344	0.00324461	0.0043181	0.0161463	0.0202904	0.012456	0.0195659	0.0141072	0.0109282	0.000863596	0.009729	0.0176338	0.00104383	0.00165158	0.00463932	0.008394	0.00338147	0.00656799	0.000481476	0.0232741	4.60234e-05	0.00857216	0.000184448	0.0042743	0.00020857	0.031631	0.00739446	0.000301593	0.0070653	0.00790051	0.00255855	0.00632942	0.0157706	0.00673877	0.00105062	0.00449087	0.00285596	0.00500901	0.00762394	0.00156178	0.0164712	0.00095239	0.00684207	0.00559572	0.00793384	0.0105861	0.00371831	0.000974646	0.00150657	0.00938248	0.0053605	4.74414e-05	0.0125496	0.00705613	0.00597504	0.00144107	0.00200291	0.0041978	0.00185305	0.00165072	0.0033688	0.001877	0.00887388	0.0169717	0.0143304	0.00241875	0.0431948	0.00375438	0.000373848	0.00639517	0.0016694	0.00903137	0.0175347	0.0033231	0.00780506	0.0022693	0.0137678	0.00747917	0.00199833	0.00127158	0.00648144	0.00854949	0.0123342	0.0228338	0.00102663	0.0028725	3.066147
108	-2516.353	-2741.193	224.8403	0.129424	0.0708917	0.0479063	0.0312176	0.0290168	0.0231935	0.0189508	0.0562426	0.0280427	0.00714431	0.0379328	0.0232566	0.0210819	0.00582584	0.0488836	0.0646771	0.107853	0.035551	0.000548131	0.0146094	0.000378124	0.0153174	0.0104564	0.0383067	0.00303458	0.0196398	0.00453173	0.0188083	0.0379598	0.00269864	0.000234345	0.00985986	0.00623238	0.0242374	0.0238366	0.0350226	0.00930866	0.0129366	0.0275241	0.0306077	0.0125482	0.0928245	0.0550934	0.0134158	0.00137391	0.0270566	0.0221135	0.00316613	0.00690118	0.0136487	0.036639	0.0385132	0.012495	0.00152272	0.0508592	0.00506296	0.0411789	0.00331048	0.0160918	0.00187135	0.0610541	0.0408888	0.000503224	0.0338363	0.00455095	0.00332622	0.0335573	0.0391596	0.0198253	0.00596802	0.00186624	0.0158989	0.000853059	0.0224294	0.00774147	0.0230599	0.00316632	0.0119817	0.0280963	0.00129825	0.0455124	0.00485377	0.00846319	0.0141121	0.0239902	0.0197785	0.00185826	0.0507318	0.0118793	0.014377	0.00871738	0.0103777	0.0932414	0.000284493	0.00107026	0.00688105	0.00327427	0.0232784	0.0837444	0.0435274	0.00595948	0.13814	0.010739	0.035822	0.037721	0.0066358	0.0218677	0.031483	0.0620207	0.0414928	0.0066708	0.0235514	0.032543	0.00447436	0.00312251	0.0264458	0.0409471	0.0207557	0.0149211	0.0116012	0.00821359	0.516562	1.31836	0.150416	0.396976	0.749587	1.33407	2.51904	6.64822	1.369745	0.2580287	0.0430982	0.0236069	0.0159527	0.0103954	0.00966258	0.00772341	0.00631061	0.0187287	0.00933819	0.00237905	0.0126316	0.00774442	0.00702024	0.00194	0.0162782	0.0215374	0.035915	0.0118385	0.000182527	0.00486492	0.000125915	0.00510068	0.00348198	0.0127561	0.00101051	0.00654003	0.00150906	0.00626316	0.0126406	0.000898646	7.80367e-05	0.00328333	0.00207538	0.00807105	0.00793756	0.0116625	0.00309978	0.00430788	0.00916549	0.0101923	0.00417854	0.0309105	0.018346	0.00446745	0.000457511	0.00900981	0.00736379	0.00105432	0.00229809	0.00454502	0.0122007	0.0128249	0.00416083	0.000507066	0.0169361	0.00168596	0.0137125	0.00110239	0.00535854	0.000623158	0.0203309	0.0136159	0.000167573	0.0112675	0.00151546	0.00110763	0.0111746	0.0130401	0.0066018	0.00198735	0.000621456	0.0052943	0.000284068	0.00746897	0.0025779	0.00767892	0.00105438	0.00398989	0.00935606	0.000432318	0.0151556	0.0016163	0.00281824	0.00469931	0.00798872	0.00658623	0.000618798	0.0168936	0.00395581	0.00478754	0.00290288	0.00345576	0.0310493	9.47358e-05	0.000356397	0.00229138	0.00109033	0.00775167	0.0278868	0.0144946	0.0019845	0.0460005	0.00357607	0.0119287	0.0125611	0.00220972	0.00728192	0.0104838	0.0206528	0.0138171	0.00222137	0.0078426	0.0108368	0.00148996	0.00103979	0.00880643	0.0136353	0.00691162	0.00496872	0.0038632	0.00273512	3.003011
144	-2511.215	-2736.294	225.0788	0.170009	0.0323392	0.0596819	0.0381439	0.0149865	0.045208	0.0112116	0.0329059	0.0317206	0.021561	0.0232939	0.00718144	0.0150869	0.0175223	0.112841	0.0612036	0.0709475	0.00651962	0.000276626	0.0119325	0.00117593	0.0165209	0.00495523	0.0252589	0.00540387	0.0174668	0.00275426	0.0146206	0.0195724	0.00545756	0.00104128	0.00786057	0.00422847	0.00393618	0.0172799	0.0519413	0.0136365	0.00221365	0.0432788	0.0177301	0.0120742	0.0434033	0.0148147	0.0265062	0.00853484	0.0430963	0.0166106	0.000341104	0.0021117	0.0139248	0.0552091	0.0253322	0.00165739	0.0116391	0.0616153	0.00289382	0.036486	0.00176386	0.00329448	0.0290234	0.0258041	0.0441964	0.00698547	0.0422774	0.012075	0.000888214	0.0432117	0.0240383	0.0209924	0.0412972	0.0022803	0.00829606	0.00341442	0.017134	0.0126685	0.0298922	0.00932919	0.0401808	0.0334049	0.0061706	0.0550853	0.0175275	0.00902046	0.0167778	0.0300528	0.0274305	0.00509805	0.0563258	0.0103498	0.0434554	0.00465473	0.00910534	0.0448219	6.95986e-05	0.00805919	0.00467941	0.00484138	0.0208161	0.00307268	0.0159944	0.00508145	0.0814156	0.00574207	0.00499641	0.013328	0.00318665	0.0210341	0.0116624	0.0204993	0.0766783	0.0176043	0.056035	0.00991926	0.00399981	0.0136348	0.017449	0.0458947	0.0106782	0.0246964	0.0118579	0.0516961	0.529109	1.3101	0.132139	0.37267	0.734956	1.36063	2.68334	7.5678	1.463421	0.2659631	0.0609327	0.0115907	0.0213906	0.0136711	0.00537131	0.016203	0.00401836	0.0117938	0.011369	0.00772768	0.00834875	0.0025739	0.00540731	0.00628015	0.0404434	0.0219359	0.0254283	0.0023367	9.91452e-05	0.00427672	0.000421464	0.00592125	0.001776	0.00905302	0.0019368	0.00626026	0.000987154	0.00524015	0.00701492	0.00195604	0.000373204	0.00281731	0.00151553	0.00141076	0.00619329	0.0186163	0.00488746	0.000793393	0.0155116	0.00635463	0.0043275	0.0155562	0.00530973	0.00950006	0.00305897	0.0154461	0.00595341	0.000122255	0.000756855	0.0049908	0.0197875	0.00907931	0.000594025	0.00417155	0.0220835	0.00103717	0.0130769	0.000632185	0.00118077	0.0104023	0.00924844	0.0158404	0.00250366	0.0151526	0.00432779	0.000318344	0.0154875	0.00861555	0.00752387	0.0148013	0.000817282	0.00297339	0.00122376	0.00614098	0.00454053	0.0107136	0.00334367	0.0144012	0.0119726	0.0022116	0.0197431	0.00628201	0.00323302	0.00601333	0.0107712	0.00983137	0.00182719	0.0201877	0.00370948	0.0155748	0.0016683	0.00326344	0.0160646	2.49448e-05	0.00288849	0.00167714	0.0017352	0.00746069	0.00110128	0.00573256	0.00182124	0.0291801	0.00205801	0.00179076	0.00477688	0.00114213	0.00753881	0.00417993	0.00734714	0.0274822	0.00630954	0.0200835	0.00355516	0.00143357	0.00488683	0.00625389	0.0164491	0.00382717	0.00885142	0.00424997	0.0185284	2.790104
180	-2505.962	-2732.051	226.0884	0.0936989	0.0269627	0.0224815	0.0123738	0.0144314	0.0201301	0.0114788	0.0212722	0.0196908	0.0138635	0.0250716	0.0142935	0.0110269	0.012121	0.0636564	0.0435373	0.0465411	0.0103019	0.00061328	0.00758962	8.91788e-05	0.0142487	0.00167034	0.0153537	0.00188453	0.00563887	0.00463754	0.0119433	0.0162353	0.00569215	0.000986592	0.00337011	0.000296854	0.0088689	0.0107117	0.00442787	0.00883784	0.00203116	0.0235026	0.0199449	0.0120092	0.0315897	0.0348528	0.00625542	0.0120441	0.00727088	0.00597572	0.000849288	0.00150361	0.020846	0.021279	0.0159146	0.00064441	0.00741946	0.0326555	0.006064	0.0234919	0.000739327	0.0091082	0.00512129	0.0370577	0.0275584	0.00746155	0.0133909	0.000352243	0.00348987	0.0233325	0.029615	0.00879297	0.0185238	0.000865055	0.00942296	0.00240498	0.0225229	0.0184045	0.00326329	0.00517622	0.0554999	0.0208298	0.00632943	0.039087	0.0172636	0.00826473	0.0130241	0.0246891	0.00613997	0.00648815	0.0115821	0.0186076	0.00921819	0.00564959	0.00832592	0.0431261	1.45668e-05	0.000757938	0.00379605	0.00189422	0.0140705	0.00357134	0.0134555	0.00375708	0.0649144	0.000684411	0.013607	0.0237179	0.00839791	0.0164795	0.00691782	0.0170269	0.0395231	0.0140527	0.0197035	0.00699664	0.000150284	0.00475966	0.0388116	0.0651022	0.0208822	0.0153993	0.00506086	0.0350868	0.642572	1.23538	0.0972507	0.320917	0.701461	1.4256	3.11607	10.2827	1.685085	0.342532	0.049537	0.0142547	0.0118856	0.00654179	0.00762965	0.0106424	0.00606862	0.0112462	0.0104102	0.00732937	0.0132549	0.0075567	0.00582972	0.00640816	0.033654	0.0230174	0.0246055	0.00544646	0.00032423	0.0040125	4.71473e-05	0.00753302	0.000883078	0.00811725	0.000996319	0.00298117	0.00245179	0.00631419	0.00858332	0.00300934	0.000521594	0.00178172	0.000156941	0.00468883	0.0056631	0.00234094	0.00467241	0.00107384	0.0124254	0.0105445	0.00634906	0.0167009	0.0184261	0.00330713	0.00636748	0.00384399	0.00315926	0.000449004	0.000794934	0.0110209	0.0112499	0.00841378	0.000340688	0.00392254	0.0172644	0.00320593	0.0124198	0.000390869	0.00481535	0.00270753	0.0195917	0.0145697	0.00394479	0.00707952	0.000186225	0.00184503	0.0123355	0.0156569	0.00464869	0.00979321	0.00045734	0.00498175	0.00127147	0.0119075	0.00973016	0.00172525	0.00273658	0.0293418	0.0110124	0.00334626	0.0206646	0.00912697	0.00436942	0.00688562	0.0130527	0.00324609	0.00343017	0.00612327	0.0098375	0.0048735	0.00298684	0.00440177	0.0228	7.70121e-06	0.000400709	0.00200691	0.00100144	0.00743881	0.00188811	0.00711368	0.0019863	0.0343191	0.000361836	0.0071938	0.0125392	0.00443983	0.00871245	0.00365733	0.00900181	0.0208952	0.00742941	0.0104169	0.003699	7.94524e-05	0.00251635	0.020519	0.0344184	0.01104	0.00814134	0.00267559	0.0185498	1.891494
216	-2512.224	-2736.554	224.33	0.248288	0.0261197	0.0562831	0.0330325	0.0144676	0.0639176	0.0110333	0.0259774	0.059463	0.0293636	0.0288437	0.0213876	0.0176952	0.0295841	0.167142	0.0571072	0.0746862	0.0307173	0.0159918	0.00955244	0.000159228	0.0102064	0.0134863	0.0246387	0.00177496	0.0175837	0.00752126	0.0191658	0.0264215	0.0167822	0.00234562	0.0157994	0.00221938	0.0142323	0.00625272	0.0121193	0.00591277	0.00219767	0.0295527	0.0156595	0.015269	0.0908132	0.0207347	0.0242591	0.00902053	0.0344801	0.0110287	0.0016704	0.0156081	0.0158057	0.0267143	0.0117402	0.00348426	0.00440161	0.0628464	0.0424494	0.0214602	0.0145528	0.0166554	0.0193176	0.050677	0.0221345	0.00924186	0.0188265	0.00290497	0.00316083	0.0354932	0.0371242	0.0261784	0.0213087	0.00163018	0.0205223	0.00978639	0.00870553	0.0295344	0.0205606	0.00797223	0.0681758	0.0576897	0.00385719	0.0678507	0.039081	0.0657419	0.0218963	0.0486224	0.00428007	0.00985201	0.0457964	0.00131703	0.024995	0.0013648	0.00868045	0.0421119	3.58749e-05	0.00858266	0.0137886	0.00900986	0.0178662	0.0051601	0.0411158	0.01881	0.158116	0.000985369	0.0222145	0.0355748	0.0134764	0.00904216	0.0395211	0.0144829	0.0620548	0.0192591	0.0505247	0.00779945	0.00484732	0.00560618	0.014334	0.0568516	0.0335104	0.0340286	0.00414288	0.0249394	0.521825	1.3149	0.146402	0.391773	0.746508	1.33957	2.5525	6.83052	1.389305	0.2613448	0.0754732	0.00793973	0.0171086	0.010041	0.00439778	0.0194293	0.00335385	0.00789646	0.0180752	0.00892579	0.00876776	0.00650129	0.0053789	0.00899279	0.0508068	0.0173591	0.0227027	0.00933726	0.0048611	0.0029037	4.84013e-05	0.00310249	0.00409948	0.00748953	0.000539544	0.00534499	0.00228627	0.0058259	0.00803146	0.00510136	0.000713009	0.0048026	0.000674636	0.00432624	0.00190067	0.00368394	0.00179733	0.000668035	0.00898327	0.00476007	0.0046414	0.0276049	0.0063028	0.00737415	0.00274201	0.0104811	0.00335243	0.000507758	0.00474447	0.00480452	0.00812047	0.00356873	0.00105912	0.00133798	0.0191037	0.0129035	0.00652335	0.00442368	0.0050628	0.00587205	0.0154045	0.00672833	0.00280929	0.00572276	0.000883037	0.00096081	0.010789	0.0112848	0.00795756	0.00647729	0.000495533	0.00623825	0.00297481	0.00264626	0.00897771	0.00624988	0.00242335	0.0207237	0.0175362	0.00117249	0.0206249	0.0118796	0.0199838	0.00665592	0.01478	0.00130103	0.00299476	0.0139209	0.000400344	0.00759782	0.000414864	0.00263863	0.0128009	1.0905e-05	0.00260891	0.00419139	0.00273877	0.00543085	0.00156854	0.0124981	0.00571777	0.0480633	0.000299527	0.00675264	0.0108138	0.00409649	0.00274858	0.0120134	0.00440243	0.0188631	0.00585427	0.0153582	0.00237083	0.00147346	0.00170413	0.00435717	0.0172814	0.0101863	0.0103438	0.00125933	0.00758094	3.289752
